File name,a,b,c,d,e
Mts000M000640.txt,80:LinearComp,81:LinearComp,,,
Mts000M000642.txt,80:LinearComp,81:LinearComp,,,
Mts000M000644.txt,80:LinearComp,81:LinearComp,,,
Mts000M000645.txt,80:LinearComp,81:LinearComp,,,
Mts000M000646.txt,80:LinearComp,81:LinearComp,,,
Mts000M000647.txt,80:LinearComp,81:LinearComp,,,
Mts000M000648.txt,80:LinearComp,81:LinearComp,,,
Mts000M000649.txt,80:LinearComp,81:LinearComp,,,
Mts000M000650.txt,80:LinearComp,81:LinearComp,,,
Mts000M000652.txt,80:LinearComp,81:LinearComp,,,
Mts000M000654.txt,80:LinearComp,81:LinearComp,,,
Mts000M000655.txt,80:LinearComp,81:LinearComp,,,
Mts000M000656.txt,80:LinearComp,81:LinearComp,,,
Mts000M000657.txt,80:LinearComp,81:LinearComp,,,
Mts000M000658.txt,80:LinearComp,81:LinearComp,,,
Mts000M000659.txt,80:LinearComp,81:LinearComp,,,
Mts000M000661.txt,80:LinearComp,81:LinearComp,,,
Mts000M000662.txt,80:LinearComp,81:LinearComp,,,
Mts000M000663.txt,80:LinearComp,81:LinearComp,,,
Mts000M000664.txt,80:LinearComp,81:LinearComp,,,
Mts000M000667.txt,80:LinearComp,81:LinearComp,,,
Mts000M000670.txt,80:LinearComp,81:LinearComp,,,
Mts000M000671.txt,80:LinearComp,81:LinearComp,,,
Mts000M000672.txt,80:LinearComp,81:LinearComp,,,
Mts000M000674.txt,80:LinearComp,81:LinearComp,,,
Mts000M000675.txt,80:LinearComp,81:LinearComp,,,
Mts000M000676.txt,80:LinearComp,81:LinearComp,,,
Mts000M000677.txt,80:LinearComp,81:LinearComp,,,
Mts000M000679.txt,80:LinearComp,81:LinearComp,,,
Mts000M000680.txt,80:LinearComp,81:LinearComp,,,
Mts000M000681.txt,80:LinearComp,81:LinearComp,,,
Mts000M000682.txt,80:LinearComp,81:LinearComp,,,
Mts000M000684.txt,80:LinearComp,81:LinearComp,,,
Mts000M000686.txt,80:LinearComp,81:LinearComp,,,
Mts000M000688.txt,80:LinearComp,81:LinearComp,,,
Mts000M000689.txt,80:LinearComp,81:LinearComp,,,
Mts000M000690.txt,80:LinearComp,81:LinearComp,,,
Mts000M000691.txt,80:LinearComp,81:LinearComp,,,
Mts000M000692.txt,80:LinearComp,81:LinearComp,,,
Mts000M000693.txt,80:LinearComp,81:LinearComp,,,
Mts000M000695.txt,80:LinearComp,81:LinearComp,,,
Mts000M000696.txt,80:LinearComp,81:LinearComp,,,
Mts000M000698.txt,80:LinearComp,81:LinearComp,,,
Mts000M000699.txt,80:LinearComp,81:LinearComp,,,
Mts000M000700.txt,80:LinearComp,81:LinearComp,,,
Mts000M000701.txt,80:LinearComp,81:LinearComp,,,
Mts000M000705.txt,80:LinearComp,81:LinearComp,,,
Mts000M000706.txt,80:LinearComp,81:LinearComp,,,
Mts000M000707.txt,80:LinearComp,81:LinearComp,,,
Mts000M000711.txt,80:LinearComp,81:LinearComp,,,
Mts000M000712.txt,80:LinearComp,81:LinearComp,,,
Mts000M000713.txt,80:LinearComp,81:LinearComp,,,
Mts000M000714.txt,80:LinearComp,81:LinearComp,,,
Mts000M000715.txt,80:LinearComp,81:LinearComp,,,
Mts000M000716.txt,80:LinearComp,81:LinearComp,,,
Mts000M000720.txt,80:LinearComp,81:LinearComp,,,
Mts000M000721.txt,80:LinearComp,81:LinearComp,,,
Mts000M000722.txt,80:LinearComp,81:LinearComp,,,
Mts000M000723.txt,80:LinearComp,81:LinearComp,,,
Mts000M000724.txt,80:LinearComp,81:LinearComp,,,
Mts000M000725.txt,80:LinearComp,81:LinearComp,,,
Mts000M000726.txt,80:LinearComp,81:LinearComp,,,
Mts000M000727.txt,80:LinearComp,81:LinearComp,,,
Mts000M000728.txt,80:LinearComp,81:LinearComp,,,
Mts000M000730.txt,80:LinearComp,81:LinearComp,,,
Mts000M000731.txt,80:LinearComp,81:LinearComp,,,
Mts000M000732.txt,80:LinearComp,81:LinearComp,,,
Mts000M000734.txt,80:LinearComp,81:LinearComp,,,
Mts000M000736.txt,80:LinearComp,81:LinearComp,,,
Mts000M000737.txt,80:LinearComp,81:LinearComp,,,
Mts000M000739.txt,80:LinearComp,81:LinearComp,,,
Mts000M000740.txt,80:LinearComp,81:LinearComp,,,
Mts000M000741.txt,80:LinearComp,81:LinearComp,,,
Mts000M000742.txt,80:LinearComp,81:LinearComp,,,
Mts000M000743.txt,80:LinearComp,81:LinearComp,,,
Mts000M000744.txt,80:LinearComp,81:LinearComp,,,
Mts000M000746.txt,80:LinearComp,81:LinearComp,,,
Mts000M000748.txt,80:LinearComp,81:LinearComp,,,
Mts000M000751.txt,80:LinearComp,81:LinearComp,,,
Mts000M000752.txt,80:LinearComp,81:LinearComp,,,
Mts000M000753.txt,80:LinearComp,81:LinearComp,,,
Mts000M000754.txt,80:LinearComp,81:LinearComp,,,
Mts000M000756.txt,80:LinearComp,81:LinearComp,,,
Mts000M000757.txt,80:LinearComp,81:LinearComp,,,
Mts000M000758.txt,80:LinearComp,81:LinearComp,,,
Mts000M000759.txt,80:LinearComp,81:LinearComp,,,
Mts000M000760.txt,80:LinearComp,81:LinearComp,,,
Mts000M000762.txt,80:LinearComp,81:LinearComp,,,
Mts000M000763.txt,80:LinearComp,81:LinearComp,,,
Mts000M000764.txt,80:LinearComp,81:LinearComp,,,
Mts000M000766.txt,80:LinearComp,81:LinearComp,,,
Mts000M000767.txt,80:LinearComp,81:LinearComp,,,
Mts000M000769.txt,80:LinearComp,81:LinearComp,,,
Mts000M000770.txt,80:LinearComp,81:LinearComp,,,
Mts000M000771.txt,80:LinearComp,81:LinearComp,,,
Mts000M000772.txt,80:LinearComp,81:LinearComp,,,
Mts000M000773.txt,80:LinearComp,81:LinearComp,,,
Mts000M000774.txt,80:LinearComp,81:LinearComp,,,
Mts000M000776.txt,80:LinearComp,81:LinearComp,,,
Mts000M000777.txt,80:LinearComp,81:LinearComp,,,
Mts000M000778.txt,80:LinearComp,81:LinearComp,,,
Mts000M000779.txt,80:LinearComp,81:LinearComp,,,
Mts000M000780.txt,80:LinearComp,81:LinearComp,,,
Mts000M000781.txt,80:LinearComp,81:LinearComp,,,
Mts000M000782.txt,80:LinearComp,81:LinearComp,,,
Mts000M000783.txt,80:LinearComp,81:LinearComp,,,
Mts000M000784.txt,80:LinearComp,81:LinearComp,,,
Mts000M000785.txt,80:LinearComp,81:LinearComp,,,
Mts000M000786.txt,80:LinearComp,81:LinearComp,,,
Mts000M000787.txt,80:LinearComp,81:LinearComp,,,
Mts000M000788.txt,80:LinearComp,81:LinearComp,,,
Mts000M000789.txt,80:LinearComp,81:LinearComp,,,
Mts000M000790.txt,80:LinearComp,81:LinearComp,,,
Mts000M000792.txt,80:LinearComp,81:LinearComp,,,
Mts000M000793.txt,80:LinearComp,81:LinearComp,,,
Mts000M000794.txt,80:LinearComp,81:LinearComp,,,
Mts000M000795.txt,80:LinearComp,81:LinearComp,,,
Mts000M000796.txt,80:LinearComp,81:LinearComp,,,
Mts000M000797.txt,80:LinearComp,81:LinearComp,,,
Mts000M000798.txt,80:LinearComp,81:LinearComp,,,
Mts000M000799.txt,80:LinearComp,81:LinearComp,,,
Mts000M000800.txt,80:LinearComp,81:LinearComp,,,
Mts000M000801.txt,80:LinearComp,81:LinearComp,,,
Mts000M000802.txt,80:LinearComp,81:LinearComp,,,
Mts000M000803.txt,80:LinearComp,81:LinearComp,,,
Mts000M000806.txt,80:LinearComp,81:LinearComp,,,
Mts000M000807.txt,80:LinearComp,81:LinearComp,,,
Mts000M000808.txt,80:LinearComp,81:LinearComp,,,
Mts000M000809.txt,80:LinearComp,81:LinearComp,,,
Mts000M000810.txt,80:LinearComp,81:LinearComp,,,
Mts000M000811.txt,80:LinearComp,81:LinearComp,,,
Mts000M000812.txt,80:LinearComp,81:LinearComp,,,
Mts000M000813.txt,80:LinearComp,81:LinearComp,,,
Mts000M000814.txt,80:LinearComp,81:LinearComp,,,
Mts000M000815.txt,80:LinearComp,81:LinearComp,,,
Mts000M000816.txt,80:LinearComp,81:LinearComp,,,
Mts000M000817.txt,80:LinearComp,81:LinearComp,,,
Mts000M000820.txt,80:LinearComp,81:LinearComp,,,
Mts000M000823.txt,80:LinearComp,81:LinearComp,,,
Mts000M000824.txt,80:LinearComp,81:LinearComp,,,
Mts000M000826.txt,80:LinearComp,81:LinearComp,,,
Mts000M000827.txt,80:LinearComp,81:LinearComp,,,
Mts000M000828.txt,80:LinearComp,81:LinearComp,,,
Mts000M000829.txt,80:LinearComp,81:LinearComp,,,
Mts000M000833.txt,80:LinearComp,81:LinearComp,,,
Mts000M000835.txt,80:LinearComp,81:LinearComp,,,
Mts000M000836.txt,80:LinearComp,81:LinearComp,,,
Mts000M000837.txt,80:LinearComp,81:LinearComp,,,
Mts000M000838.txt,80:LinearComp,81:LinearComp,,,
Mts000M000839.txt,80:LinearComp,81:LinearComp,,,
Mts000M000840.txt,80:LinearComp,81:LinearComp,,,
Mts000M000841.txt,80:LinearComp,81:LinearComp,,,
Mts000M000842.txt,80:LinearComp,81:LinearComp,,,
Mts000M000843.txt,80:LinearComp,81:LinearComp,,,
Mts000M000844.txt,80:LinearComp,81:LinearComp,,,
Mts000M000846.txt,80:LinearComp,81:LinearComp,,,
Mts000M000847.txt,80:LinearComp,81:LinearComp,,,
Mts000M000848.txt,80:LinearComp,81:LinearComp,,,
Mts000M000850.txt,80:LinearComp,81:LinearComp,,,
Mts000M000851.txt,80:LinearComp,81:LinearComp,,,
Mts000M000852.txt,80:LinearComp,81:LinearComp,,,
Mts000M000853.txt,80:LinearComp,81:LinearComp,,,
Mts000M000854.txt,80:LinearComp,81:LinearComp,,,
Mts000M000855.txt,80:LinearComp,81:LinearComp,,,
Mts000M000856.txt,80:LinearComp,81:LinearComp,,,
Mts000M000859.txt,80:LinearComp,81:LinearComp,,,
Mts000M000860.txt,80:LinearComp,81:LinearComp,,,
Mts000M000862.txt,80:LinearComp,81:LinearComp,,,
Mts000M000863.txt,80:LinearComp,81:LinearComp,,,
Mts000M000864.txt,80:LinearComp,81:LinearComp,,,
Mts000M000865.txt,80:LinearComp,81:LinearComp,,,
Mts000M000866.txt,80:LinearComp,81:LinearComp,,,
Mts000M000870.txt,80:LinearComp,81:LinearComp,,,
Mts000M000871.txt,80:LinearComp,81:LinearComp,,,
Mts000M000872.txt,80:LinearComp,81:LinearComp,,,
Mts000M000873.txt,80:LinearComp,81:LinearComp,,,
Mts000M000874.txt,80:LinearComp,81:LinearComp,,,
Mts000M000877.txt,80:LinearComp,81:LinearComp,,,
Mts000M000878.txt,80:LinearComp,81:LinearComp,,,
Mts000M000879.txt,80:LinearComp,81:LinearComp,,,
Mts000M000880.txt,80:LinearComp,81:LinearComp,,,
Mts000M000881.txt,80:LinearComp,81:LinearComp,,,
Mts000M000882.txt,80:LinearComp,81:LinearComp,,,
Mts000M000883.txt,80:LinearComp,81:LinearComp,,,
Mts000M000886.txt,80:LinearComp,81:LinearComp,,,
Mts000M000887.txt,80:LinearComp,81:LinearComp,,,
Mts000M000888.txt,80:LinearComp,81:LinearComp,,,
Mts000M000889.txt,80:LinearComp,81:LinearComp,,,
Mts000M000890.txt,80:LinearComp,81:LinearComp,,,
Mts000M000891.txt,80:LinearComp,81:LinearComp,,,
Mts000M000892.txt,80:LinearComp,81:LinearComp,,,
Mts000M000893.txt,80:LinearComp,81:LinearComp,,,
Mts000M000894.txt,80:LinearComp,81:LinearComp,,,
Mts000M000895.txt,80:LinearComp,81:LinearComp,,,
Mts000M000896.txt,80:LinearComp,81:LinearComp,,,
Mts000M000897.txt,80:LinearComp,81:LinearComp,,,
Mts000M000898.txt,80:LinearComp,81:LinearComp,,,
Mts000M000899.txt,80:LinearComp,81:LinearComp,,,
Mts000M000900.txt,80:LinearComp,81:LinearComp,,,
Mts000M000901.txt,80:LinearComp,81:LinearComp,,,
Mts000M000902.txt,80:LinearComp,81:LinearComp,,,
Mts000M000903.txt,80:LinearComp,81:LinearComp,,,
Mts000M000904.txt,80:LinearComp,81:LinearComp,,,
Mts000M000905.txt,80:LinearComp,81:LinearComp,,,
Mts000M000906.txt,80:LinearComp,81:LinearComp,,,
Mts000M000907.txt,80:LinearComp,81:LinearComp,,,
Mts000M000909.txt,80:LinearComp,81:LinearComp,,,
Mts000M000910.txt,80:LinearComp,81:LinearComp,,,
Mts000M000911.txt,80:LinearComp,81:LinearComp,,,
Mts000M000912.txt,80:LinearComp,81:LinearComp,,,
Mts000M000913.txt,80:LinearComp,81:LinearComp,,,
Mts000M000914.txt,80:LinearComp,81:LinearComp,,,
Mts000M000916.txt,80:LinearComp,81:LinearComp,,,
Mts000M000917.txt,80:LinearComp,81:LinearComp,,,
Mts000M000920.txt,80:LinearComp,81:LinearComp,,,
Mts000M000921.txt,80:LinearComp,81:LinearComp,,,
Mts000M000923.txt,80:LinearComp,81:LinearComp,,,
Mts000M000924.txt,80:LinearComp,81:LinearComp,,,
Mts000M000926.txt,80:LinearComp,81:LinearComp,,,
Mts000M000927.txt,80:LinearComp,81:LinearComp,,,
Mts000M000928.txt,80:LinearComp,81:LinearComp,,,
Mts000M000929.txt,80:LinearComp,81:LinearComp,,,
Mts000M000930.txt,80:LinearComp,81:LinearComp,,,
Mts000M000932.txt,80:LinearComp,81:LinearComp,,,
Mts000M000934.txt,80:LinearComp,81:LinearComp,,,
Mts000M000935.txt,80:LinearComp,81:LinearComp,,,
Mts000M000936.txt,80:LinearComp,81:LinearComp,,,
Mts000M000937.txt,80:LinearComp,81:LinearComp,,,
Mts000M000938.txt,80:LinearComp,81:LinearComp,,,
Mts000M000941.txt,80:LinearComp,81:LinearComp,,,
Mts000M000942.txt,80:LinearComp,81:LinearComp,,,
Mts000M000943.txt,80:LinearComp,81:LinearComp,,,
Mts000M000945.txt,80:LinearComp,81:LinearComp,,,
Mts000M000946.txt,80:LinearComp,81:LinearComp,,,
Mts000M000949.txt,80:LinearComp,81:LinearComp,,,
Mts000M000950.txt,80:LinearComp,81:LinearComp,,,
Mts000M000952.txt,80:LinearComp,81:LinearComp,,,
Mts000M000953.txt,80:LinearComp,81:LinearComp,,,
Mts000M000954.txt,80:LinearComp,81:LinearComp,,,
Mts000M000955.txt,80:LinearComp,81:LinearComp,,,
Mts000M000956.txt,80:LinearComp,81:LinearComp,,,
Mts000M000958.txt,80:LinearComp,81:LinearComp,,,
Mts000M000959.txt,80:LinearComp,81:LinearComp,,,
Mts000M000961.txt,80:LinearComp,81:LinearComp,,,
Mts000M000963.txt,80:LinearComp,81:LinearComp,,,
Mts000M000965.txt,80:LinearComp,81:LinearComp,,,
Mts000M000966.txt,80:LinearComp,81:LinearComp,,,
Mts000M000968.txt,80:LinearComp,81:LinearComp,,,
Mts000M000969.txt,80:LinearComp,81:LinearComp,,,
Mts000M000970.txt,80:LinearComp,81:LinearComp,,,
Mts000M000971.txt,80:LinearComp,81:LinearComp,,,
Mts000M000973.txt,80:LinearComp,81:LinearComp,,,
Mts000M000975.txt,80:LinearComp,81:LinearComp,,,
Mts000M000977.txt,80:LinearComp,81:LinearComp,,,
Mts000M000978.txt,80:LinearComp,81:LinearComp,,,
Mts000M000979.txt,80:LinearComp,81:LinearComp,,,
Mts000M000980.txt,80:LinearComp,81:LinearComp,,,
Mts000M000981.txt,80:LinearComp,81:LinearComp,,,
Mts000M000982.txt,80:LinearComp,81:LinearComp,,,
Mts000M000983.txt,80:LinearComp,81:LinearComp,,,
Mts000M000984.txt,80:LinearComp,81:LinearComp,,,
Mts000M000985.txt,80:LinearComp,81:LinearComp,,,
Mts000M000986.txt,80:LinearComp,81:LinearComp,,,
Mts000M000987.txt,80:LinearComp,81:LinearComp,,,
Mts000M000988.txt,80:LinearComp,81:LinearComp,,,
Mts000M000991.txt,80:LinearComp,81:LinearComp,,,
Mts000M000992.txt,80:LinearComp,81:LinearComp,,,
Mts000M000993.txt,80:LinearComp,81:LinearComp,,,
Mts000M000994.txt,80:LinearComp,81:LinearComp,,,
Mts000M000996.txt,80:LinearComp,81:LinearComp,,,
Mts000M000997.txt,80:LinearComp,81:LinearComp,,,
Mts000M000998.txt,80:LinearComp,81:LinearComp,,,
Mts000M000999.txt,80:LinearComp,81:LinearComp,,,
Mts000M001000.txt,80:LinearComp,81:LinearComp,,,
Mts000M001001.txt,80:LinearComp,81:LinearComp,,,
Mts000M001002.txt,80:LinearComp,81:LinearComp,,,
Mts000M001003.txt,80:LinearComp,81:LinearComp,,,
Mts000M001004.txt,80:LinearComp,81:LinearComp,,,
Mts000M001006.txt,80:LinearComp,81:LinearComp,,,
Mts000M001007.txt,80:LinearComp,81:LinearComp,,,
Mts000M001008.txt,80:LinearComp,81:LinearComp,,,
Mts000M001010.txt,80:LinearComp,81:LinearComp,,,
Mts000M001011.txt,80:LinearComp,81:LinearComp,,,
Mts000M001012.txt,80:LinearComp,81:LinearComp,,,
Mts000M001014.txt,80:LinearComp,81:LinearComp,,,
Mts000M001015.txt,80:LinearComp,81:LinearComp,,,
Mts000M001016.txt,80:LinearComp,81:LinearComp,,,
Mts000M001018.txt,80:LinearComp,81:LinearComp,,,
Mts000M001020.txt,80:LinearComp,81:LinearComp,,,
Mts000M001022.txt,80:LinearComp,81:LinearComp,,,
Mts000M001023.txt,80:LinearComp,81:LinearComp,,,
Mts000M001024.txt,80:LinearComp,81:LinearComp,,,
Mts000M001027.txt,80:LinearComp,81:LinearComp,,,
Mts000M001030.txt,80:LinearComp,81:LinearComp,,,
Mts000M001031.txt,80:LinearComp,81:LinearComp,,,
Mts000M001033.txt,80:LinearComp,81:LinearComp,,,
Mts000M001034.txt,80:LinearComp,81:LinearComp,,,
Mts000M001035.txt,80:LinearComp,81:LinearComp,,,
Mts000M001036.txt,80:LinearComp,81:LinearComp,,,
Mts000M001037.txt,80:LinearComp,81:LinearComp,,,
Mts000M001040.txt,80:LinearComp,81:LinearComp,,,
Mts000M001041.txt,80:LinearComp,81:LinearComp,,,
Mts000M001042.txt,80:LinearComp,81:LinearComp,,,
Mts000M001043.txt,80:LinearComp,81:LinearComp,,,
Mts000M001044.txt,80:LinearComp,81:LinearComp,,,
Mts000M001046.txt,80:LinearComp,81:LinearComp,,,
Mts000M001047.txt,80:LinearComp,81:LinearComp,,,
Mts000M001048.txt,80:LinearComp,81:LinearComp,,,
Mts000M001049.txt,80:LinearComp,81:LinearComp,,,
Mts000M001051.txt,80:LinearComp,81:LinearComp,,,
Mts000M001052.txt,80:LinearComp,81:LinearComp,,,
Mts000M001053.txt,80:LinearComp,81:LinearComp,,,
Mts000M001055.txt,80:LinearComp,81:LinearComp,,,
Mts000M001056.txt,80:LinearComp,81:LinearComp,,,
Mts000M001057.txt,80:LinearComp,81:LinearComp,,,
Mts000M001059.txt,80:LinearComp,81:LinearComp,,,
Mts000M001060.txt,80:LinearComp,81:LinearComp,,,
Mts000M001061.txt,80:LinearComp,81:LinearComp,,,
Mts000M001063.txt,80:LinearComp,81:LinearComp,,,
Mts000M001064.txt,80:LinearComp,81:LinearComp,,,
Mts000M001065.txt,80:LinearComp,81:LinearComp,,,
Mts000M001066.txt,80:LinearComp,81:LinearComp,,,
Mts000M001067.txt,80:LinearComp,81:LinearComp,,,
Mts000M001068.txt,80:LinearComp,81:LinearComp,,,
Mts000M001069.txt,80:LinearComp,81:LinearComp,,,
Mts000M001070.txt,80:LinearComp,81:LinearComp,,,
Mts000M001071.txt,80:LinearComp,81:LinearComp,,,
Mts000M001073.txt,80:LinearComp,81:LinearComp,,,
Mts000M001074.txt,80:LinearComp,81:LinearComp,,,
Mts000M001075.txt,80:LinearComp,81:LinearComp,,,
Mts000M001076.txt,80:LinearComp,81:LinearComp,,,
Mts000M001077.txt,80:LinearComp,81:LinearComp,,,
Mts000M001078.txt,80:LinearComp,81:LinearComp,,,
Mts000M001079.txt,80:LinearComp,81:LinearComp,,,
Mts000M001080.txt,80:LinearComp,81:LinearComp,,,
Mts000M001081.txt,80:LinearComp,81:LinearComp,,,
Mts000M001083.txt,80:LinearComp,81:LinearComp,,,
Mts000M001084.txt,80:LinearComp,81:LinearComp,,,
Mts000M001086.txt,80:LinearComp,81:LinearComp,,,
Mts000M001088.txt,80:LinearComp,81:LinearComp,,,
Mts000M001089.txt,80:LinearComp,81:LinearComp,,,
Mts000M001090.txt,80:LinearComp,81:LinearComp,,,
Mts000M001091.txt,80:LinearComp,81:LinearComp,,,
Mts000M001092.txt,80:LinearComp,81:LinearComp,,,
Mts000M001093.txt,80:LinearComp,81:LinearComp,,,
Mts000M001094.txt,80:LinearComp,81:LinearComp,,,
Mts000M001095.txt,80:LinearComp,81:LinearComp,,,
Mts000M001096.txt,80:LinearComp,81:LinearComp,,,
Mts000M001097.txt,80:LinearComp,81:LinearComp,,,
Mts000M001098.txt,80:LinearComp,81:LinearComp,,,
Mts000M001100.txt,80:LinearComp,81:LinearComp,,,
Mts000M001102.txt,80:LinearComp,81:LinearComp,,,
Mts000M001103.txt,80:LinearComp,81:LinearComp,,,
Mts000M001105.txt,80:LinearComp,81:LinearComp,,,
Mts000M001108.txt,80:LinearComp,81:LinearComp,,,
Mts000M001109.txt,80:LinearComp,81:LinearComp,,,
Mts000M001110.txt,80:LinearComp,81:LinearComp,,,
Mts000M001111.txt,80:LinearComp,81:LinearComp,,,
Mts000M001112.txt,80:LinearComp,81:LinearComp,,,
Mts000M001114.txt,80:LinearComp,81:LinearComp,,,
Mts000M001115.txt,80:LinearComp,81:LinearComp,,,
Mts000M001116.txt,80:LinearComp,81:LinearComp,,,
Mts000M001117.txt,80:LinearComp,81:LinearComp,,,
Mts000M001119.txt,80:LinearComp,81:LinearComp,,,
Mts000M001120.txt,80:LinearComp,81:LinearComp,,,
Mts000M001121.txt,80:LinearComp,81:LinearComp,,,
Mts000M001123.txt,80:LinearComp,81:LinearComp,,,
Mts000M001124.txt,80:LinearComp,81:LinearComp,,,
Mts000M001125.txt,80:LinearComp,81:LinearComp,,,
Mts000M001126.txt,80:LinearComp,81:LinearComp,,,
Mts000M001127.txt,80:LinearComp,81:LinearComp,,,
Mts000M001128.txt,80:LinearComp,81:LinearComp,,,
Mts000M001129.txt,80:LinearComp,81:LinearComp,,,
Mts000M001130.txt,80:LinearComp,81:LinearComp,,,
Mts000M001132.txt,80:LinearComp,81:LinearComp,,,
Mts000M001133.txt,80:LinearComp,81:LinearComp,,,
Mts000M001134.txt,80:LinearComp,81:LinearComp,,,
Mts000M001135.txt,80:LinearComp,81:LinearComp,,,
Mts000M001136.txt,80:LinearComp,81:LinearComp,,,
Mts000M001137.txt,80:LinearComp,81:LinearComp,,,
Mts000M001139.txt,80:LinearComp,81:LinearComp,,,
Mts000M001140.txt,80:LinearComp,81:LinearComp,,,
Mts000M001141.txt,80:LinearComp,81:LinearComp,,,
Mts000M001142.txt,80:LinearComp,81:LinearComp,,,
Mts000M001143.txt,80:LinearComp,81:LinearComp,,,
Mts000M001144.txt,80:LinearComp,81:LinearComp,,,
Mts000M001145.txt,80:LinearComp,81:LinearComp,,,
Mts000M001146.txt,80:LinearComp,81:LinearComp,,,
Mts000M001147.txt,80:LinearComp,81:LinearComp,,,
Mts000M001148.txt,80:LinearComp,81:LinearComp,,,
Mts000M001149.txt,80:LinearComp,81:LinearComp,,,
Mts000M001150.txt,80:LinearComp,81:LinearComp,,,
Mts000M001152.txt,80:LinearComp,81:LinearComp,,,
Mts000M001153.txt,80:LinearComp,81:LinearComp,,,
Mts000M001154.txt,80:LinearComp,81:LinearComp,,,
Mts000M001156.txt,80:LinearComp,81:LinearComp,,,
Mts000M001157.txt,80:LinearComp,81:LinearComp,,,
Mts000M001158.txt,80:LinearComp,81:LinearComp,,,
Mts000M001159.txt,80:LinearComp,81:LinearComp,,,
Mts000M001161.txt,80:LinearComp,81:LinearComp,,,
Mts000M001162.txt,80:LinearComp,81:LinearComp,,,
Mts000M001163.txt,80:LinearComp,81:LinearComp,,,
Mts000M001164.txt,80:LinearComp,81:LinearComp,,,
Mts000M001165.txt,80:LinearComp,81:LinearComp,,,
Mts000M001166.txt,80:LinearComp,81:LinearComp,,,
Mts000M001169.txt,80:LinearComp,81:LinearComp,,,
Mts000M001170.txt,80:LinearComp,81:LinearComp,,,
Mts000M001173.txt,80:LinearComp,81:LinearComp,,,
Mts000M001174.txt,80:LinearComp,81:LinearComp,,,
Mts000M001176.txt,80:LinearComp,81:LinearComp,,,
Mts000M001180.txt,80:LinearComp,81:LinearComp,,,
Mts000M001181.txt,80:LinearComp,81:LinearComp,,,
Mts000M001182.txt,80:LinearComp,81:LinearComp,,,
Mts000M001183.txt,80:LinearComp,81:LinearComp,,,
Mts000M001184.txt,80:LinearComp,81:LinearComp,,,
Mts000M001185.txt,80:LinearComp,81:LinearComp,,,
Mts000M001186.txt,80:LinearComp,81:LinearComp,,,
Mts000M001187.txt,80:LinearComp,81:LinearComp,,,
Mts000M001190.txt,80:LinearComp,81:LinearComp,,,
Mts000M001192.txt,80:LinearComp,81:LinearComp,,,
Mts000M001193.txt,80:LinearComp,81:LinearComp,,,
Mts000M001195.txt,80:LinearComp,81:LinearComp,,,
Mts000M001196.txt,80:LinearComp,81:LinearComp,,,
Mts000M001197.txt,80:LinearComp,81:LinearComp,,,
Mts000M001201.txt,80:LinearComp,81:LinearComp,,,
Mts000M001202.txt,80:LinearComp,81:LinearComp,,,
Mts000M001203.txt,80:LinearComp,81:LinearComp,,,
Mts000M001208.txt,80:LinearComp,81:LinearComp,,,
Mts000M001209.txt,80:LinearComp,81:LinearComp,,,
Mts000M001211.txt,80:LinearComp,81:LinearComp,,,
Mts000M001212.txt,80:LinearComp,81:LinearComp,,,
Mts000M001213.txt,80:LinearComp,81:LinearComp,,,
Mts000M001214.txt,80:LinearComp,81:LinearComp,,,
Mts000M001215.txt,80:LinearComp,81:LinearComp,,,
Mts000M001216.txt,80:LinearComp,81:LinearComp,,,
Mts000M001217.txt,80:LinearComp,81:LinearComp,,,
Mts000M001218.txt,80:LinearComp,81:LinearComp,,,
Mts000M001219.txt,80:LinearComp,81:LinearComp,,,
Mts000M001220.txt,80:LinearComp,81:LinearComp,,,
Mts000M001221.txt,80:LinearComp,81:LinearComp,,,
Mts000M001222.txt,80:LinearComp,81:LinearComp,,,
Mts000M001223.txt,80:LinearComp,81:LinearComp,,,
Mts000M001224.txt,80:LinearComp,81:LinearComp,,,
Mts000M001225.txt,80:LinearComp,81:LinearComp,,,
Mts000M001226.txt,80:LinearComp,81:LinearComp,,,
Mts000M001228.txt,80:LinearComp,81:LinearComp,,,
Mts000M001230.txt,80:LinearComp,81:LinearComp,,,
Mts000M001231.txt,80:LinearComp,81:LinearComp,,,
Mts000M001232.txt,80:LinearComp,81:LinearComp,,,
Mts000M001234.txt,80:LinearComp,81:LinearComp,,,
Mts000M001235.txt,80:LinearComp,81:LinearComp,,,
Mts000M001237.txt,80:LinearComp,81:LinearComp,,,
Mts000M001238.txt,80:LinearComp,81:LinearComp,,,
Mts000M001239.txt,80:LinearComp,81:LinearComp,,,
Mts000M001240.txt,80:LinearComp,81:LinearComp,,,
Mts000M001241.txt,80:LinearComp,81:LinearComp,,,
Mts000M001243.txt,80:LinearComp,81:LinearComp,,,
Mts000M001244.txt,80:LinearComp,81:LinearComp,,,
Mts000M001245.txt,80:LinearComp,81:LinearComp,,,
Mts000M001246.txt,80:LinearComp,81:LinearComp,,,
Mts000M001247.txt,80:LinearComp,81:LinearComp,,,
Mts000M001249.txt,80:LinearComp,81:LinearComp,,,
Mts000M001250.txt,80:LinearComp,81:LinearComp,,,
Mts000M001251.txt,80:LinearComp,81:LinearComp,,,
Mts000M001252.txt,80:LinearComp,81:LinearComp,,,
Mts000M001253.txt,80:LinearComp,81:LinearComp,,,
